hidden_size,density,leakage_rate,spectral_radius,input_scaling,testing_loss_prob,testing_loss_durr,testing_accuracy,number
1024,0.01,0.1,-1,0.01,6.733221734442362,204.9346281453282,0.06504065040650407,1782
1024,0.5,0.01,0.5,0.01,3.9361782471338906,438.1219512195122,0.0,1577
512,1,0.5,-1,10,3.7620709717758305,131.62581415874203,0.0975609756097561,1060
256,1,0,-1,1,3.181271061180084,52.284455101746346,0.10569105691056911,479
512,1,0.01,1.5,0.01,5.806331059312432,32.84809509278616,0.032520325203252036,617
256,1,0,-1,10,2.8946969228062205,47.11530436403156,0.0,480
256,1,0,-1,0.001,3.3870074429163117,491.3366645483198,0.0975609756097561,476
1024,0.9,0.1,0.5,0.001,3.68479140066519,124.79674796747967,0.0,1541
256,1,0.9,0.9,0.001,3.8632935537555353,19.809644557596222,0.0,151
1024,0.9,0.01,-1,10,3.721752935793342,169.85805878995131,0.3170731707317073,1700
256,1,0.5,0.9,10,5.896271618401132,178.1345486576788,0.04065040650406504,160
256,1,0.5,0.9,0.1,5.871311012806931,49.32520325203252,0.0,158
1024,0.1,0.1,-1,1,3.1263137212613734,410.75237481473664,0.2032520325203252,1754
256,0.9,0.1,-1,0.001,3.0780802519340824,148.1303199876925,0.06504065040650407,491
1024,0.5,0.01,1.5,0.1,2.8989966972087458,212.68851727929734,0.0,1278
256,0.01,0.5,-1,0.01,4.322734509057145,275.340616291616,0.0,577
256,0.1,0.5,0.9,0.1,3.4344636332697984,45.22920653220962,0.0,248
256,1,0.1,-1,1,3.23570360061599,27.42536476044348,0.08943089430894309,464
512,1,0.01,0.5,10,2.781818218347503,380.7393077411826,0.008130081300813009,920
512,0.01,0.9,-1,10,3.1676033715891645,54.520325203252035,0.016260162601626018,1175
256,0.1,0.5,0.5,0.1,3.3456696305817704,42.1869918699187,0.0,398
256,0.9,0.5,-1,1,3.220498755695374,58.99513759753159,0.056910569105691054,489
1024,0.9,0,0.5,0.001,3.9387341093241686,46.18617939173691,0.0,1556
1024,0.1,0.1,0.5,0.1,5.182748628825676,80.40713659897958,0.024390243902439025,1603
512,0.9,0.001,0.5,0.1,5.4485130368209465,419.5613330985624,0.0,953
256,1,0.1,0.9,0.001,6.8999708164029006,23.44251850102006,0.008130081300813009,161
512,0.1,0.9,0.9,0.001,3.41314266028443,20.358279347177444,0.0,841
1024,0.01,0.01,0.5,0.01,6.577173357572013,73.4959349593496,0.032520325203252036,1637
256,0.01,0.01,-1,1,2.759140202185003,353.0862384703421,0.0,589
1024,0.01,0.9,0.9,0.1,3.674380779750948,21.16277981403284,0.008130081300813009,1473
256,1,0.01,0.5,1,5.771976174377814,411.0208717364954,0.15447154471544716,319
512,0.1,0.001,0.5,1,2.8734047490406813,26.292403353334638,0.0,1014
1024,0.01,0.1,0.9,10,3.0005912906755277,325.73618582923274,0.0,1485
512,0.9,0.01,1.5,10,2.2349459713067468,50.496999506964976,0.0,650
1024,0.01,0.001,1.5,0.1,3.3860347212814705,31.803809652883086,0.0975609756097561,1343
1024,0.5,0.01,0.9,1,3.5120445683719668,24.453456018809774,0.0,1429
512,0.01,0.01,0.5,1,2.977126922549271,137.78559428371852,0.032520325203252036,1039
1024,0.01,0.01,-1,0.1,4.05229423976526,273.26038110722817,0.008130081300813009,1788
256,0.1,0,0.5,0.001,5.885991069359508,155.47154471544715,0.0,416
1024,1,0.001,1.5,0.01,4.033890491094047,29.691757920571998,0.0,1222
1024,0.5,0.001,-1,0.01,3.239512564205542,193.62671904857328,0.04878048780487805,1732
1024,0.5,0.001,-1,10,3.419503872472096,143.03841248021376,0.0,1735
512,1,0,-1,0.001,3.975185406886465,54.71997145084783,0.13008130081300814,1076
256,0.9,0.5,1.5,10,3.217292277793574,294.78971587939094,0.07317073170731707,40
1024,0.1,0.1,0.9,0.1,4.100575921981315,148.98028357955437,0.016260162601626018,1453
512,0.9,0.5,0.5,10,5.515202688977001,330.99662888430805,0.0975609756097561,940
1024,0.01,0.1,0.5,10,3.514951446676642,24.709414703473925,0.0,1635
1024,0.5,0.001,0.9,0.001,3.5330523116801813,95.70248845098465,0.0,1431
1024,0.9,0,0.5,10,3.6986499666198482,122.40942729056654,0.0,1560
1024,0.1,0,-1,0.001,3.227602351002577,158.73538935744028,0.13008130081300814,1766
256,0.1,0.01,0.9,0.1,6.235011307204642,94.6038406596962,0.0,258
256,0.01,0,0.5,0.001,3.333144822256352,307.8617886178862,0.0,446
1024,0.5,0.5,0.5,0.001,3.642241090293822,171.4797561216524,0.0,1566
256,0.9,0.01,0.9,1,6.157043180814603,199.40223980477512,0.0975609756097561,199
512,1,0.5,-1,0.1,4.766943330202645,22.726875852844564,0.08943089430894309,1058
256,1,0.9,1.5,0.001,3.8055613506131056,213.88122745157395,0.0,1
256,0.01,0.5,1.5,1,3.554570684103462,117.03411169157825,0.008130081300813009,129
512,0.01,0.5,-1,10,6.0542601405120475,89.49840932283115,0.13008130081300814,1180
1024,0.01,0,0.9,1,5.4661046513697,27.977061500107467,0.1951219512195122,1499
256,0.01,0.001,0.5,0.001,4.039856654357135,16.98680605073043,0.0,441
256,0.9,0.001,1.5,0.01,6.168391220453309,25.459791752732784,0.04065040650406504,52
256,0.01,0,0.5,10,3.0305238535733725,264.8338702651937,0.0,450
1024,0.5,0.5,-1,0.01,3.10247501415935,319.24681848501217,0.04065040650406504,1717
1024,0.1,0.001,-1,0.001,5.585776418205199,167.4504142547276,0.14634146341463414,1761
512,0.5,0.01,1.5,1,6.155935289413948,48.88978205378379,0.22764227642276422,679
256,0.5,0.1,-1,0.01,3.8191016694394553,86.1513864028076,0.04065040650406504,522
512,0.01,0.001,0.5,0.01,3.3588707815340864,49.968253981231186,0.0,1042
512,0.01,0.01,0.9,0.1,3.8017060180020525,267.44829194638424,0.0,888
1024,0.1,0.9,-1,0.001,3.695869781137482,39.044828169263624,0.008130081300813009,1741
512,0.1,0.9,0.9,1,3.7612878471855224,48.86484872464969,0.016260162601626018,844
1024,0.9,0.9,0.9,0.01,6.03696286532937,20.625747441336877,0.04878048780487805,1382
512,1,0.9,-1,10,5.894002891168362,200.58800422988938,0.04065040650406504,1055
512,0.1,0.1,0.5,1,3.260883022614611,177.09756097560975,0.08130081300813008,1004
1024,0.9,0.9,1.5,10,3.5864835541422773,52.92910358240464,0.0,1235
256,1,0,0.5,0.01,3.143803471956796,314.650406504065,0.0,327
256,0.5,0.001,0.5,0.01,3.751700629063738,45.71544715447155,0.0,382
256,1,0.5,-1,10,3.499407918957191,147.3334500930907,0.0975609756097561,460
256,0.9,0,1.5,10,3.3535354917611535,139.77823774767418,0.07317073170731707,60
512,0.5,0.01,-1,0.01,3.8453129156818235,180.70693033622064,0.13008130081300814,1127
512,0.1,0.1,0.9,1,3.4107484381373334,84.92634665828466,0.008130081300813009,854
1024,1,0.5,0.5,0.01,3.423147542689874,19.07985052660229,0.0,1507
1024,0.1,0,0.9,0.01,3.5422742216567684,275.3436482538416,0.0,1467
512,0.9,0.1,0.5,0.01,6.768743242190136,43.45528455284553,0.056910569105691054,942
1024,0.1,0.1,0.9,10,3.5364444740419465,24.15124476378844,0.0,1455
1024,0.5,0.001,1.5,0.001,3.948442554570795,29.817153785922905,0.008130081300813009,1281
1024,1,0.1,1.5,0.001,3.34847993337042,205.93343661633145,0.008130081300813009,1211
1024,0.9,0,-1,1,3.351623605421888,116.47732262119122,0.0975609756097561,1709
256,0.9,0.9,0.9,10,3.412689991598207,25.76313033439711,0.0,185
256,0.1,0,-1,10,3.2266775248496513,150.8270659462087,0.14634146341463414,570
512,0.1,0.01,-1,1,3.5882483119887065,298.7036102413246,0.13821138211382114,1159
256,0.1,0.1,1.5,0.01,3.752515470109335,21.081945462038785,0.0,102
256,0.1,0,0.5,0.1,4.502912601319755,18.628665454352532,0.024390243902439025,418
1024,0.1,0,-1,0.01,3.8623020358201936,29.709846031054788,0.13821138211382114,1767
1024,0.9,0,1.5,0.01,3.320367980778702,151.79764262395645,0.008130081300813009,1257
256,0.1,0.5,0.5,0.01,3.65898531869175,35.25762953070121,0.0,397
256,0.01,0.01,-1,0.01,3.4732272372982367,41.842519686352915,0.0,587
1024,1,0.01,1.5,10,3.417710774797734,442.32212422043466,0.0,1220
512,0.01,0,1.5,0.001,3.8154613380509663,242.3915598659617,0.0,746
256,0.9,0.1,-1,0.01,6.321731745712156,180.8463224855846,0.032520325203252036,492
1024,0.01,0,0.5,0.01,3.0287138170343106,46.13616677997558,0.0,1647
256,0.5,0.5,1.5,0.01,6.553612088769432,40.231306378691784,0.08943089430894309,67
256,1,0.9,-1,0.001,3.572979237490553,269.7398079466742,0.06504065040650407,451
512,1,0.001,-1,0.1,4.139946131202263,59.215094349829656,0.07317073170731707,1073
256,0.01,0.1,-1,0.1,3.159090205421293,84.05493438749657,0.0,583
1024,0.9,0.9,1.5,1,6.027567042083275,147.03985821621384,0.008130081300813009,1234
1024,0.5,0.1,0.9,0.1,6.367014476923439,20.581256133996373,0.056910569105691054,1423
1024,0.5,0.9,0.5,0.1,5.937931918516392,85.15809464513758,0.008130081300813009,1563
256,0.1,0.5,1.5,10,5.958973466380825,18.71119332021553,0.13008130081300814,100
1024,1,0.001,0.5,10,2.76422033852678,148.6118440178821,0.008130081300813009,1525
1024,0.9,0.001,-1,0.001,4.284302584039486,46.8895270501271,0.13821138211382114,1701
512,0.5,0.9,1.5,1,5.802801781068973,92.88940600996006,0.04065040650406504,664
1024,0.1,0.01,1.5,0.01,3.2307576289991053,20.706914104036684,0.0,1307
1024,0.9,0.001,-1,0.01,3.2114115468854827,49.81408105554685,0.08130081300813008,1702
512,0.01,0.01,0.9,0.001,3.6708464259054603,246.32629971581747,0.0,886
512,0.5,0.9,0.5,10,3.544363805433599,467.8565364962906,0.016260162601626018,965
512,0.01,0.01,0.5,0.001,3.037116045874309,82.52032520325203,0.0,1036
512,0.9,0.5,-1,0.1,3.8546882266920757,254.18280192976556,0.056910569105691054,1088
256,1,0.1,1.5,0.01,3.85884781145468,91.46240116701257,0.016260162601626018,12
256,0.9,0.5,-1,0.01,3.088514813562719,23.800701570902614,0.06504065040650407,487
1024,0.01,0.001,0.5,0.001,3.2360002461487687,122.40650406504065,0.0,1641
256,0.1,0.01,-1,1,3.47535726888393,28.509823655747482,0.13821138211382114,559
256,0.1,0.01,0.5,0.1,3.2704291799204137,29.601655720013916,0.008130081300813009,408
512,0.5,0.1,1.5,0.1,3.6148140226922383,27.804227673474827,0.0,673
1024,0.9,0.01,0.9,0.1,3.7637136515563094,280.7829246217673,0.0,1398
1024,1,0.1,-1,0.1,3.5710637331978092,384.0056597483458,0.08943089430894309,1663
1024,0.9,0.5,-1,0.1,6.097622302004962,97.86191153580204,0.07317073170731707,1688
1024,1,0.9,-1,0.01,6.350240908017972,29.047277150734455,0.10569105691056911,1652
512,0.5,0.001,-1,0.1,4.004277153228356,57.43038649320587,0.14634146341463414,1133
1024,0.9,0.01,-1,0.001,4.805933022402166,66.71101483265392,0.08130081300813008,1696
256,0.5,0.9,1.5,0.1,2.8176646610585654,392.25925658833296,0.0,63
1024,0.9,0,-1,10,3.339220534495222,291.1571533069378,0.2845528455284553,1710
256,0.1,0.5,0.9,0.01,6.689640856370693,320.7479674796748,0.008130081300813009,247
1024,0.9,0.01,0.5,0.001,3.531104104790261,46.38014926170037,0.0,1546
512,0.1,0.5,0.9,1,3.2946220607292362,16.23786580918652,0.0,849
512,0.9,0.001,0.9,10,3.709811680200623,263.82732901103583,0.24390243902439024,805
512,0.01,0.9,1.5,0.001,3.355528862011142,351.9141353729173,0.024390243902439025,721
256,1,0.01,1.5,0.01,3.041224933252102,22.265025182589284,0.0,17
1024,1,0,0.5,0.01,3.8480292926958906,24.932357648190685,0.0,1527
256,0.01,0,-1,0.01,6.599217653274536,435.1219512195122,0.04878048780487805,597
256,0.01,0.5,1.5,0.1,3.3211406542033686,26.653283462049515,0.0,128
512,0.1,0.001,1.5,1,2.9269707081763725,83.10592400106158,0.1951219512195122,714
256,0.5,0,1.5,0.1,6.153670414191921,82.47923865046624,0.07317073170731707,88
1024,1,0.01,-1,1,3.7518538134854014,35.212904118132194,0.0,1669
1024,0.5,0.1,0.5,0.1,3.8290287576070647,412.28919260841377,0.008130081300813009,1573
256,0.9,0,0.9,0.001,3.910892040264316,33.552845528455286,0.0,206
256,0.01,0.001,1.5,0.01,3.3884128462977525,310.7051155896691,0.0,142
512,0.9,0.5,0.5,1,2.993599872278973,44.71544715447155,0.024390243902439025,939
512,0.1,0,1.5,0.01,3.3347306823342797,54.333333333333336,0.04878048780487805,717
512,0.9,0.9,-1,0.01,4.109004968065556,25.7760687525298,0.0975609756097561,1082
256,0.9,0,0.9,1,3.481133173151714,28.171852758068855,0.0,209
512,0.9,0.9,-1,0.1,6.517996973623105,21.498396430164576,0.0975609756097561,1083
256,0.01,0.1,0.9,0.001,3.608096627200522,23.596855236747402,0.0,281
512,0.01,0.1,0.5,10,2.4957959390268094,20.90473536740183,0.2764227642276423,1035
1024,0.5,0.5,0.9,0.01,3.53719975987101,54.65040650406504,0.0,1417
1024,0.01,0.001,-1,10,5.874849246769417,47.43568194445366,0.18699186991869918,1795
1024,0.01,0.01,-1,0.01,4.397484102384831,141.10616917982395,0.0,1787
256,0.5,0,-1,10,2.981024118942943,15.305169694192616,0.10569105691056911,540
512,1,0.5,0.5,10,3.394035837514614,154.80339485843007,0.0,910
512,0.9,0,-1,0.001,4.043801821828858,67.83804200165463,0.10569105691056911,1106
1024,0.1,0.001,0.5,0.1,2.9897631881682853,22.55246200326762,0.0,1613
256,1,0.01,1.5,0.1,3.159604319712011,174.8507709719879,0.0,18
512,0.1,0.001,0.9,0.01,3.440451388436604,23.10211972014721,0.0,862
512,0.01,0.01,-1,0.001,6.4731617424546215,271.99040079149756,0.016260162601626018,1186
256,0.5,0.001,-1,10,2.650503382450197,37.68836428940474,0.13821138211382114,535
1024,1,0.001,-1,1,3.013423035299875,314.72545308171243,0.0,1674
1024,0.1,0.5,0.9,1,3.009123188693349,52.1869918699187,0.024390243902439025,1449
1024,0.5,0.01,1.5,1,3.080091431373503,25.09983753383527,0.21951219512195122,1279
1024,0.1,0.9,-1,0.1,3.332846167126322,123.0,0.056910569105691054,1743
512,1,0.9,0.5,0.01,3.553699746849091,301.4460359387766,0.0,902
256,0.5,0,0.9,0.01,5.828737186222542,23.679802452463928,0.04065040650406504,237
512,0.9,0.1,1.5,0.001,3.979208161675833,307.7479674796748,0.0,641
1024,1,0.5,-1,0.001,3.266161462155784,120.69948100074899,0.056910569105691054,1656
256,0.1,0.9,1.5,10,3.9108310991186435,58.31707317073171,0.008130081300813009,95
256,0.01,0.01,0.5,10,3.24207933162286,23.33289216696739,0.0,440
512,0.5,0.01,0.5,0.01,6.0968829970049665,18.308181305726368,0.056910569105691054,977
512,1,0.5,0.9,1,3.320701530793818,45.23029536760708,0.0,759
1024,1,0.5,0.5,0.001,3.8279412461490168,187.78861788617886,0.0,1506
512,0.9,0.001,0.5,0.001,3.276012640173842,19.701852290126368,0.0,951
256,0.9,0,1.5,0.01,3.482535818728005,49.812012073327175,0.008130081300813009,57
1024,0.9,0.5,0.5,0.001,3.555670247329929,211.01383211393272,0.0,1536
256,1,0.001,1.5,0.1,5.654036036351832,73.698923250524,0.016260162601626018,23
256,0.9,0.01,-1,0.1,4.004451528312714,287.6403380424263,0.056910569105691054,498
256,0.5,0.5,0.5,1,6.644223178789868,269.2493512876004,0.016260162601626018,369
1024,0.01,0.1,0.9,0.01,3.409463662926744,148.3252032520325,0.0,1482
512,0.5,0,0.5,0.001,6.820475142661149,73.16260162601625,0.016260162601626018,986
512,1,0.9,0.9,0.001,4.457526138158348,24.083290207616198,0.0,751
512,0.9,0.1,-1,10,4.089399459400798,90.03902035840783,0.24390243902439024,1095
1024,0.9,0.001,0.5,0.01,3.9220137072772516,145.95883884453556,0.0,1552
512,1,0.9,-1,1,6.059330051507407,26.080079058849638,0.08130081300813008,1054
256,0.01,0.01,1.5,10,2.7707548529151977,49.9125086244014,0.17886178861788618,140
256,0.01,0.001,0.5,1,3.0697947992541925,141.91864765810874,0.16260162601626016,444
1024,0.01,0,-1,0.01,3.4071211650119566,264.5366436771507,0.0,1797
512,0.5,0.9,1.5,0.01,3.6127220833204627,244.64227642276424,0.016260162601626018,662
1024,0.01,0.01,0.5,1,5.451608649598874,47.1219512195122,0.10569105691056911,1639
256,0.01,0.9,-1,0.001,3.8769779520306162,145.53641478995968,0.0,571
1024,0.01,0.01,0.5,0.1,3.2423158331615167,46.17886178861789,0.04065040650406504,1638
256,0.9,0.9,-1,1,3.428471960672518,27.618763503262667,0.04878048780487805,484
256,0.01,0,-1,10,3.279456295133606,94.13912461917636,0.0,600
512,0.9,0.001,-1,0.001,3.3003516996779094,130.3172489322821,0.07317073170731707,1101
256,0.1,0.5,-1,0.01,6.3151417393994524,21.105720047543688,0.008130081300813009,547
256,0.5,0,-1,0.001,3.3971127896774105,79.90512444082437,0.11382113821138211,536
1024,0.01,0.9,-1,0.01,3.6059221174658798,25.950968666047586,0.008130081300813009,1772
1024,0.5,0.9,1.5,0.1,3.913451178287103,23.49078585142724,0.032520325203252036,1263
256,1,0.1,0.9,10,2.823504567630892,23.74596585418742,0.0,165
512,1,0,0.5,0.1,3.813514493345245,86.87598989018035,0.0,928
256,1,0.01,-1,1,5.952857744887592,99.59854012493771,0.0975609756097561,469
256,0.9,0.01,1.5,10,3.7510405967875227,56.23924400598428,0.22764227642276422,50
256,0.1,0.01,1.5,0.1,3.5572993488815743,210.73475217285406,0.032520325203252036,108
512,0.1,0.9,-1,0.001,5.421345578461159,144.5752896646671,0.032520325203252036,1141
512,0.9,0.1,-1,0.001,3.6159830776656547,236.75519773525346,0.08130081300813008,1091
1024,0.9,0,-1,0.1,3.700774455458168,278.19639022038996,0.10569105691056911,1708
256,1,0.5,-1,0.01,3.134986590079176,51.13899554067284,0.12195121951219512,457
256,1,0.5,-1,0.1,3.7151640784449693,28.044984791645536,0.08943089430894309,458
512,0.5,0.001,0.5,0.1,6.4402150380902174,23.155620381618448,0.04065040650406504,983
256,0.1,0.9,-1,0.1,5.808010913007628,394.27078245307615,0.008130081300813009,543
1024,0.9,0.9,-1,10,3.39843489338712,41.357723577235774,0.016260162601626018,1685
256,0.01,0.01,0.9,1,5.283740035886687,74.1998460286456,0.032520325203252036,289
256,0.01,0.9,1.5,1,3.3820746419875602,49.22764227642276,0.016260162601626018,124
512,1,0.001,0.9,0.01,6.772541526856461,85.85041716346532,0.0,772
1024,0.1,0.01,0.5,10,3.472055584919162,20.707951605663677,0.0,1610
512,0.5,0,0.5,0.1,3.3409250722668036,26.96775902223175,0.008130081300813009,988
256,0.9,0.1,1.5,0.01,6.0350429221866575,24.377182215936784,0.008130081300813009,42
1024,0.5,0.001,-1,0.001,3.9159409302036936,172.0193022760876,0.0,1731
1024,0.1,0.001,0.5,1,2.970977158081241,109.67524887842545,0.21138211382113822,1614
256,0.9,0,-1,0.1,4.399672783002621,71.37295112932551,0.0975609756097561,508
1024,1,0.001,0.9,0.001,4.091336401497445,171.6829268292683,0.0,1371
512,0.01,0.1,-1,0.1,3.577719918596066,30.048146269669875,0.0,1183
512,0.9,0.1,-1,0.1,3.920060503773573,44.93470843606231,0.04878048780487805,1093
256,0.1,0.01,1.5,0.01,4.833233822651995,22.71154367390687,0.0,107
512,1,0.5,0.9,0.01,3.906587921991581,56.99186991869919,0.0,757
512,0.5,0.01,1.5,10,3.0801790739462627,389.6389570460547,0.0,680
256,1,0,1.5,0.1,3.513682751636195,29.817322504729397,0.04878048780487805,28
512,0.9,0.1,0.9,0.001,3.693268228837145,56.292682926829265,0.0,791
256,0.9,0.9,-1,0.001,3.8264934343051134,258.0895660833069,0.032520325203252036,481
512,0.9,0.9,0.5,1,3.5256900370605595,53.739837398373986,0.0,934
512,0.9,0,-1,1,3.668577671535616,237.52832225312542,0.08943089430894309,1109
1024,0.9,0.1,-1,0.01,3.6768775364247763,46.765021022619315,0.04878048780487805,1692
512,0.9,0.1,0.5,1,2.88839987526095,41.27787952282754,0.16260162601626016,944
256,0.9,0.01,0.5,10,5.649098079379012,109.45580929891884,0.1951219512195122,350
1024,1,0.9,1.5,1,3.4924237447056345,55.770578934599044,0.04878048780487805,1204
256,0.5,0.1,0.9,0.1,3.8980298643189717,25.527241377181014,0.008130081300813009,223
256,0.9,0,1.5,0.001,3.636068552974763,33.47154471544715,0.0,56
256,0.5,0.1,0.9,1,3.3184856869340913,50.579368727841995,0.08130081300813008,224
512,0.1,0.1,0.9,0.001,3.713801231810717,51.39837398373984,0.0,851
512,0.01,0,-1,10,4.395621398115546,109.40432114793154,0.008130081300813009,1200
512,0.1,0.9,0.5,0.01,3.1104359752763577,26.70552444639729,0.0,992
256,0.01,0.5,-1,10,3.276265267434159,263.19370156427755,0.07317073170731707,580
256,0.9,0.9,1.5,1,3.6469218532244363,16.736657798362184,0.0,34
1024,0.5,0.1,0.5,1,3.7086104362960755,23.61246703538809,0.25203252032520324,1574
256,1,0,0.9,10,6.1773431349576,266.8758352935859,0.3008130081300813,180
256,0.9,0.01,-1,0.001,4.562528476482484,119.64342231757946,0.07317073170731707,496
512,0.5,0.001,0.9,0.001,2.9359095072358605,150.1869918699187,0.0,831
512,0.9,0.1,0.5,0.1,5.172041465111865,49.719938253415975,0.024390243902439025,943
1024,0.5,0.5,0.9,10,3.2944270551689274,122.23577235772358,0.0,1420
256,0.5,0.001,0.5,0.1,6.208112125474263,262.8003327464969,0.04878048780487805,383
256,0.1,0.01,0.9,1,3.373878876852795,312.9024390243902,0.0,259
256,0.9,0.001,-1,10,3.0494507856485322,89.19674479545708,0.15447154471544716,505
256,0.5,0.9,0.9,1,4.34285760458892,19.905137466448473,0.024390243902439025,214
512,0.5,0.001,0.9,0.1,3.0620555208950506,31.122622886755906,0.008130081300813009,833
1024,0.5,0.01,0.5,0.1,3.7057780531363758,44.55368776148378,0.008130081300813009,1578
256,0.5,0.001,0.9,10,4.173234172468263,266.16246259006545,0.0,235
256,0.1,0.001,-1,1,3.240258354481643,25.958704722313463,0.11382113821138211,564
256,0.5,0.9,0.5,0.01,6.175260690654197,268.6167913130144,0.008130081300813009,362
512,0.1,0.01,0.9,1,3.520862342380896,114.3739837398374,0.13008130081300814,859
1024,1,0.01,0.5,0.001,2.9196219129291006,213.2636321149842,0.0,1516
256,0.01,0.01,1.5,0.01,3.437292619933927,37.150912151157065,0.024390243902439025,137
256,0.9,0.5,0.5,0.1,3.663946357199816,49.16260162601626,0.0,338
512,1,0.01,-1,10,5.724099975291306,33.65304335472325,0.2601626016260163,1070
1024,0.1,0.9,1.5,10,2.9820725937199786,85.81978533502925,0.0,1295
512,0.01,0.1,-1,0.01,5.855619676229431,247.19383682807288,0.024390243902439025,1182
1024,1,0,1.5,0.001,4.320955354023755,37.75757967021952,0.024390243902439025,1226
256,0.5,0.1,0.5,1,3.1605573219012437,23.253669753814556,0.0,374
256,0.9,0.5,-1,0.001,3.9310757706804975,82.23040424380451,0.056910569105691054,486
1024,0.9,0.001,0.9,1,3.903054414725885,82.28455284552845,0.11382113821138211,1404
1024,1,0.5,0.9,1,3.920540216977034,18.328316271232207,0.0,1359
512,0.5,0.1,-1,0.01,3.7014989852905273,51.61148555281504,0.08130081300813008,1122
1024,0.01,0.5,0.9,0.1,4.29846241609837,144.56664086560707,0.0,1478
256,0.9,0.01,0.5,0.1,3.3307172321691745,143.59668767584367,0.0,348
256,0.5,0.01,-1,10,2.718215165584068,20.37404015620156,0.2601626016260163,530
512,1,0.1,-1,1,3.271055743461702,206.7995341643591,0.08130081300813008,1064
1024,1,0.1,0.9,0.001,3.5678966728652397,136.35772357723576,0.0,1361
1024,1,0.5,-1,0.1,3.6322541256261065,324.08379455626186,0.08943089430894309,1658
256,0.01,0,0.5,1,3.2354547526778243,258.6011684878343,0.008130081300813009,449
256,1,0.01,1.5,1,3.663633733260922,333.6708809989732,0.008130081300813009,19
1024,0.9,0.001,0.9,0.001,3.4822523395220437,299.7675487607475,0.0,1401
256,1,0.001,0.5,10,3.271667872502552,47.582078019953975,0.0,325
1024,1,0.9,0.9,1,4.06855364785931,60.27642276422764,0.024390243902439025,1354
1024,1,0.001,-1,10,3.1401080755683464,115.50006355732164,0.34146341463414637,1675
256,1,0.5,0.9,0.001,3.9508691187796554,76.65014415834008,0.0,156
512,1,0.001,1.5,1,5.651159567076985,118.0272021388476,0.15447154471544716,624
512,0.5,0.5,0.5,10,3.2538125301764262,23.75173707193566,0.06504065040650407,970
256,0.9,0.001,1.5,10,2.9530373249596695,20.908257399158853,0.1951219512195122,55
256,0.01,0.001,1.5,10,4.104184388629789,30.07821236340768,0.04878048780487805,145
256,0.1,0.001,0.9,1,4.203639841661221,41.936378106226904,0.13008130081300814,264
256,0.1,0.9,1.5,0.1,6.074732589043252,168.71838424409307,0.07317073170731707,93
256,0.01,0.001,1.5,0.001,6.645574759177076,140.70192959159613,0.0,141
512,0.01,0.001,0.9,0.1,4.583724250638388,38.796747967479675,0.016260162601626018,893
1024,0.1,0,1.5,0.01,5.986827653113419,51.30904841082023,0.04065040650406504,1317
256,0.5,0.1,0.9,10,2.6388618582632484,326.1521119044306,0.0,225
1024,0.9,0,0.9,0.01,3.3876416145301445,20.301211430047587,0.0,1407
256,0.5,0.9,0.5,1,3.4883469420719924,48.333333333333336,0.0,364
512,0.1,0.01,-1,0.1,5.228647431222404,27.577942673562706,0.08130081300813008,1158
1024,0.9,0.1,1.5,0.1,4.616729000719582,21.46606663591063,0.0,1243
256,1,0,0.9,0.01,3.5051141982156087,51.300813008130085,0.0,177
512,1,0.001,-1,0.01,3.3867136065552876,128.10597911929702,0.13008130081300814,1072
1024,0.5,0.9,1.5,10,4.511561884628079,218.6647148471386,0.056910569105691054,1265
256,0.1,0.01,0.5,1,3.2027304400273455,29.184293255181824,0.0,409
256,0.5,0,0.9,0.1,3.3507614794785416,56.80213443530567,0.008130081300813009,238
1024,0.5,0.5,0.5,1,3.7300604974351277,88.05398117306423,0.008130081300813009,1569
256,0.1,0.001,0.9,10,5.0388516623799395,87.29549626041415,0.17073170731707318,265
1024,0.1,0,1.5,10,2.9429184891344087,49.44284614212281,0.0,1320
512,1,0.9,0.9,0.01,4.522798710722264,14.927024711922902,0.0,752
512,0.1,0.01,0.9,10,3.216910392772861,57.27642276422764,0.0,860
512,0.1,0.001,1.5,0.01,2.962784231678257,145.44962883737634,0.0,712
256,0.5,0,0.5,0.1,3.3525424497883494,333.4715447154472,0.0,388
512,1,0.5,-1,0.001,3.631533134758957,120.44614481849868,0.13008130081300814,1056
1024,1,0,0.5,0.001,3.385943726310885,93.38779765854181,0.0,1526
256,0.9,0.01,0.9,0.1,3.3129277709053784,119.2439024390244,0.008130081300813009,198
256,1,0.9,0.5,0.001,3.9863969024603927,49.048780487804876,0.0,301
512,0.01,0.001,1.5,10,3.512179352403656,414.98845403704,0.22764227642276422,745
512,0.1,0,1.5,10,6.011928768177342,54.17472054995431,0.2845528455284553,720
256,0.9,0.01,1.5,0.01,3.7771485854939715,386.576053327966,0.0,47
512,0.1,0,-1,1,5.823242309616833,273.25296626076084,0.25203252032520324,1169
512,0.1,0.001,0.9,0.1,6.062785737398194,17.49408939348844,0.016260162601626018,863
256,0.1,0.5,0.5,1,3.342802186322406,86.73105330847969,0.0,399
512,0.01,0.5,0.5,1,3.3292988243141797,79.1950243706266,0.0,1029
256,0.01,0,-1,1,5.951523527381866,21.91078446195196,0.17073170731707318,599
256,1,0.9,-1,1,5.528982655304234,21.242371899595888,0.07317073170731707,454
512,0.5,0.01,0.9,0.1,4.121087708124301,137.27736413277444,0.0,828
1024,0.9,0.9,1.5,0.001,3.338310210200829,33.28486037084727,0.016260162601626018,1231
